sumo_id,from,to,priority,type,speed,lanes,allow,disallow,osmid,has_traffic_light,type_clean,length,bearing,start_x,start_y,end_x,end_y,surface,bridge,tunnel,lit
-168175042#1,1794680795,2955430052,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,168175042,0,tertiary,212.66197491868118,7.9014047540418915,5106.78,2752.97,5135.76,2961.78,,,,
-168175042#2,1794680493,1794680795,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,168175042,0,tertiary,117.67469706362878,31.67617833169777,5045.36,2653.43,5106.78,2752.97,,,,
-168175042#3,1794680516,1794680493,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,168175042,0,tertiary,106.5971208130901,66.91771713498906,4947.77,2611.84,5045.36,2653.43,,,,
-168175042#4,423934781,1794680516,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,168175042,0,tertiary,102.27560210250763,50.48753981405065,4868.99,2546.87,4947.77,2611.84,,,,
-168175043#0,4804160610,3866686735,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,168175043,0,residential,6.813536404861418,52.99552649003829,5496.99,4058.65,5502.43,4062.75,,,,
-168175043#1,1776915646,4804160610,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,168175043,0,residential,653.412408507657,49.01124873986885,5034.37,3656.66,5496.99,4058.65,,,,
-168175044#0,2958122550,1794680468,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,168175044,0,residential,74.15785046091153,141.17812102950467,4360.02,2142.95,4406.4,2085.31,,,,
-168175044#1,2958122554,2958122550,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,168175044,0,residential,14.24967507118025,132.5820914700264,4349.53,2152.59,4360.02,2142.95,,,,
-168175044#2,1794680501,2958122554,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,168175044,0,residential,16.85329460495296,135.9873452820188,4337.84,2164.69,4349.53,2152.59,,,,
-168175044#3,2958122571,1794680501,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,168175044,0,residential,46.88937946915203,127.14253379817171,4300.65,2192.86,4337.84,2164.69,,,,
-168175044#4,423954923,2958122571,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,168175044,0,residential,15.232809983715777,124.92114775278606,4288.16,2201.58,4300.65,2192.86,,,,
-168175047#0,2222874581,1794680477,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,168175047,0,residential,129.92322975049376,125.40912451043488,5249.74,2803.29,5355.31,2728.24,,,,
-168175047#1,1794680512,2222874581,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,168175047,0,residential,63.39402129022683,144.561158696539,5213.01,2854.9,5249.74,2803.29,,,,
-168175048,1794680682,1776915652,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,168175048,0,residential,224.72996742329335,355.76954375560393,5675.59,3948.79,5660.08,4158.47,,,,
-168175049#0,6548537839,6548537866,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,168175049,0,tertiary,813.5639072342458,296.7990850498382,4008.87,5970.88,3282.76,6337.65,asphalt,,,
-168175049#1,2223033805,6548537839,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,168175049,0,tertiary,114.36303122883427,292.4623416297865,4111.52,5928.44,4008.87,5970.88,asphalt,,,
-168175049#2,2223033804,2223033805,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,168175049,0,tertiary,13.551184450076244,331.865335092819,4117.91,5916.49,4111.52,5928.44,asphalt,,,
-168175049#3,8647530406,2223033804,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,168175049,0,tertiary,219.95971782650642,320.29827533121335,4254.19,5752.35,4117.91,5916.49,asphalt,,,
-168175049#4,2223033794,8647530406,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,168175049,0,tertiary,3.5248262368523093,312.47050579515957,4256.79,5749.97,4254.19,5752.35,asphalt,,,
-168175049#5,6548537833,2223033794,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,168175049,0,tertiary,4.19237402911526,307.6352537550241,4260.11,5747.41,4256.79,5749.97,asphalt,,,
-168175049#6,2223033782,6548537833,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,168175049,0,tertiary,278.20369281726505,318.18426244102807,4439.28,5547.13,4260.11,5747.41,asphalt,,,
-168175049#7,2232166421,2223033782,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,168175049,0,tertiary,29.36212015505691,339.4850646721636,4449.57,5519.63,4439.28,5547.13,asphalt,,,
-168175049#8,2223033780,2232166421,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,168175049,0,tertiary,80.9916305596519,338.78614478724114,4478.86,5444.17,4449.57,5519.63,asphalt,,,
-168175055#0,6400130381,1794680813,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,168175055,0,residential,29.405700355549477,64.09399697373328,5357.4,2729.59,5383.63,2742.33,,,,
-168175055#1,1794680477,6400130381,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,168175055,0,residential,2.4880916381833265,57.14024796026166,5355.31,2728.24,5357.4,2729.59,,,,
-168175055#2,1794680792,1794680477,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,168175055,0,residential,59.557198520383686,41.58084053059741,5316.36,2684.34,5355.31,2728.24,,,,
-168175056#0,1794680601,1794680789,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,168175056,0,residential,20.622211889921218,219.07687040460556,5753.4,4007.78,5745.15,3997.62,,,,
-168175056#1,1794680789,1794680601,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,168175056,0,residential,19.011213818128848,39.076870404605586,5745.15,3997.62,5753.4,4007.78,,,,
-168175057,2958122626,4318548357,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,168175057,0,unclassified,140.06483820536658,330.7180391990209,4148.37,2663.68,4079.89,2785.8,,,,
-168175059#0,1794680424,1794680795,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,168175059,0,residential,71.3299384055826,228.31913316546803,5158.59,2799.1,5106.78,2752.97,,,,
-168175059#1,1794680512,1794680424,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,168175059,0,residential,78.04295854337852,224.28267061766599,5213.01,2854.9,5158.59,2799.1,,,,
-168175059#2,1794680537,1794680512,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,168175059,0,residential,115.26845849362618,222.6175061761237,5289.14,2937.64,5213.01,2854.9,,,,
-168175059#3,1407328680,1794680537,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,168175059,0,residential,189.97247210448847,186.2992739899305,5309.5,3122.08,5289.14,2937.64,,,,
-168175062,1794680853,1794680543,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,168175062,0,unclassified,18.328511383638485,351.94801358523284,6007.9,4007.57,6005.43,4025.03,,,,
-168175063#0,3866686735,4804160610,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,168175063,0,residential,6.813536404861418,232.9955264900383,5502.43,4062.75,5496.99,4058.65,,,,
-168175063#1,1794680747,3866686735,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,168175063,0,residential,182.87575076452103,231.8763206011508,5645.81,4175.27,5502.43,4062.75,,,,
-168175063#2,1777135940,1794680747,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,168175063,0,residential,199.88453771408712,228.3874753318152,5794.78,4307.59,5645.81,4175.27,,,,
-168175066#0,1794680831,423937916,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,168175066,0,residential,21.84207141314468,134.0740882135999,4198.21,3143.98,4213.3,3129.37,asphalt,,,
