sumo_id,from,to,priority,type,speed,lanes,allow,disallow,osmid,has_traffic_light,type_clean,length,bearing,start_x,start_y,end_x,end_y,surface,bridge,tunnel,lit
-15092099#0,940466788,3199861262,10,highway.tertiary,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,15092099.0,0,tertiary,16.32826331323239,254.4246575277328,2016.33,3528.92,2000.76,3524.58,asphalt,,,
-15092099#1,472320169,940466788,10,highway.tertiary,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,15092099.0,0,tertiary,9.040138273278806,242.2444112680517,2024.33,3533.13,2016.33,3528.92,asphalt,,,
-15092099#2,482254529,472320169,10,highway.tertiary,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,15092099.0,0,tertiary,33.16348038044218,289.3919162769798,2051.12,3523.7,2024.33,3533.13,asphalt,,,
-158559917,1707415386,1707414890,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,158559917.0,0,residential,16.173924018203074,47.21728712711899,4001.7,4789.23,4013.37,4800.03,asphalt,,,
-158560329#0,7834501083,1707414142,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,158560329.0,0,residential,8.202470683725558,164.15142012642195,4023.82,4759.56,4026.04,4751.74,asphalt,,,
-158560329#1,7834526986,7834501083,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,158560329.0,0,residential,24.36597532355948,142.97488060731598,4009.15,4779.01,4023.82,4759.56,asphalt,,,
-158560329#2,1707415386,7834526986,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,158560329.0,0,residential,12.647169643836943,143.90934214982826,4001.7,4789.23,4009.15,4779.01,asphalt,,,
-158747631,1708913356,1708913351,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,158747631.0,0,residential,177.8584622757557,244.36362847385072,3419.03,4137.02,3266.29,4063.72,asphalt,,,
-15917901#0,8556639116,159953824,11,highway.secondary,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,15917901.0,0,secondary,59.10880983406791,296.8208148554959,1153.04,3533.97,1100.29,3560.64,asphalt,,,
-15919953#0,913607085,159953202,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,15919953.0,0,residential,6.401812243419753,282.08225527063723,1729.7,3622.38,1723.44,3623.72,asphalt,,,no
-15919953#1,159974360,913607085,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,15919953.0,0,residential,18.18585164351667,294.5638966211213,1746.24,3614.82,1729.7,3622.38,asphalt,,,no
-15950274#0,4283160070,287609348,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,15950274.0,0,residential,7.2755799229227005,308.0200709292837,1697.57,3572.43,1691.84,3576.91,asphalt,,,no
-15950274#1,160304730,4283160070,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,15950274.0,0,residential,42.75309228582195,299.035078991518,1734.95,3551.68,1697.57,3572.43,asphalt,,,no
-15950274#2,4283160069,160304730,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,15950274.0,0,residential,40.72720221178948,295.40104668477267,1771.74,3534.21,1734.95,3551.68,asphalt,,,no
-15950274#3,160304738,4283160069,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,15950274.0,0,residential,11.330479949673729,283.0791237800677,1782.63,3531.68,1771.74,3534.21,asphalt,,,no
-15950274#4,160304733,160304738,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,15950274.0,0,residential,23.387856340141823,230.16156452019865,1799.77,3545.98,1782.63,3531.68,asphalt,,,no
-15950274#5,6127930156,160304733,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,15950274.0,0,residential,8.37072278838584,204.94246193572917,1803.3,3553.57,1799.77,3545.98,asphalt,,,no
-15950274#6,159974364,6127930156,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,15950274.0,0,residential,15.577825892659074,190.09352136152282,1806.02,3568.85,1803.3,3553.57,asphalt,,,no
-16071844#0,7581231126,161496466,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,16071844.0,0,residential,112.06634485852229,107.27564009625013,925.89,3134.3,1032.9,3101.02,,,,
-16071852#0,7850616056,160345781,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,16071852.0,0,residential,72.95996405679868,116.41754489884829,1833.27,3926.14,1898.61,3893.68,asphalt,,,
