sumo_id,from,to,priority,type,speed,lanes,allow,disallow,osmid,has_traffic_light,surface,bridge,tunnel,lit,bearing,length
19796524#3,6997286813,6337938381,10,highway.tertiary,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,19796524.0,0,,,,,348.12333029419034,
19796524#4,6337938381,6997286816,10,highway.tertiary,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,19796524.0,0,,,,,348.12333029419034,41.70669647729653
19796524#5,6997286816,5318551917,10,highway.tertiary,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,19796524.0,0,,,,,348.12333029419034,12.751004424028999
19796524#6,5318551917,206254103,10,highway.tertiary,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,19796524.0,0,,,,,348.12333029419034,174.7564796283101
19796734#0,206273323,8583475025,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,19796734.0,0,asphalt,,,,96.78428553489533,88.1484001042304
19796734#1,8583475025,206273327,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,19796734.0,0,asphalt,,,,96.78428553489533,292.3661323623692
19796736,206273328,206273332,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,19796736.0,0,asphalt,,,,29.473427573336323,28.405024636204615
19796737,206273332,206273327,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,19796737.0,0,asphalt,,,,305.13716147442227,
19796739#0,206273340,1801602854,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,19796739.0,0,asphalt,,,,85.22000198899273,77.78020341927613
19796739#1,1801602854,206273340,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,19796739.0,0,asphalt,,,,85.22000198899273,208.9378143644488
